   5.7000000e-01	   9.9373033e-01	   9.9383834e-01	   9.9696385e-01	   9.9487151e-01	
   5.8000000e-01	   9.9354889e-01	   9.9366359e-01	   9.9678046e-01	   9.9474359e-01	
   5.9000000e-01	   9.9337052e-01	   9.9349196e-01	   9.9659197e-01	   9.9461741e-01	
   6.0000000e-01	   9.9319546e-01	   9.9332367e-01	   9.9639857e-01	   9.9449291e-01	
   6.1000000e-01	   9.9302397e-01	   9.9315894e-01	   9.9620043e-01	   9.9437004e-01	
   6.2000000e-01	   9.9285626e-01	   9.9299795e-01	   9.9599775e-01	   9.9424873e-01	
   6.3000000e-01	   9.9269255e-01	   9.9284090e-01	   9.9579075e-01	   9.9412889e-01	
   6.4000000e-01	   9.9253305e-01	   9.9268794e-01	   9.9557968e-01	   9.9401044e-01	
   6.5000000e-01	   9.9237793e-01	   9.9253922e-01	   9.9536478e-01	   9.9389327e-01	
   6.6000000e-01	   9.9222738e-01	   9.9239489e-01	   9.9514633e-01	   9.9377727e-01	
   6.7000000e-01	   9.9208156e-01	   9.9225507e-01	   9.9492460e-01	   9.9366235e-01	
   6.8000000e-01	   9.9194059e-01	   9.9211986e-01	   9.9469989e-01	   9.9354837e-01	
   6.9000000e-01	   9.9180463e-01	   9.9198935e-01	   9.9447249e-01	   9.9343521e-01	
   7.0000000e-01	   9.9167377e-01	   9.9186362e-01	   9.9424273e-01	   9.9332277e-01	
   7.1000000e-01	   9.9154811e-01	   9.9174274e-01	   9.9401091e-01	   9.9321091e-01	
   7.2000000e-01	   9.9142775e-01	   9.9162675e-01	   9.9377738e-01	   9.9309951e-01	
   7.3000000e-01	   9.9131274e-01	   9.9151569e-01	   9.9354245e-01	   9.9298845e-01	
   7.4000000e-01	   9.9120314e-01	   9.9140958e-01	   9.9330646e-01	   9.9287760e-01	
   7.5000000e-01	   9.9109899e-01	   9.9130843e-01	   9.9306976e-01	   9.9276685e-01	
   7.6000000e-01	   9.9100031e-01	   9.9121222e-01	   9.9283268e-01	   9.9265609e-01	
   7.7000000e-01	   9.9090710e-01	   9.9112094e-01	   9.9259557e-01	   9.9254521e-01	
   7.8000000e-01	   9.9081936e-01	   9.9103455e-01	   9.9235878e-01	   9.9243410e-01	
   7.9000000e-01	   9.9073707e-01	   9.9095301e-01	   9.9212265e-01	   9.9232266e-01	
   8.0000000e-01	   9.9066019e-01	   9.9087626e-01	   9.9188751e-01	   9.9221081e-01	
   8.1000000e-01	   9.9058867e-01	   9.9080424e-01	   9.9165372e-01	   9.9209846e-01	
   8.2000000e-01	   9.9052244e-01	   9.9073686e-01	   9.9142160e-01	   9.9198554e-01	
   8.3000000e-01	   9.9046143e-01	   9.9067403e-01	   9.9119150e-01	   9.9187199e-01	
   8.4000000e-01	   9.9040555e-01	   9.9061565e-01	   9.9096374e-01	   9.9175774e-01	
   8.5000000e-01	   9.9035470e-01	   9.9056161e-01	   9.9073864e-01	   9.9164277e-01	
   8.6000000e-01	   9.9030876e-01	   9.9051179e-01	   9.9051653e-01	   9.9152702e-01	
   8.7000000e-01	   9.9026761e-01	   9.9046606e-01	   9.9029771e-01	   9.9141048e-01	
   8.8000000e-01	   9.9023111e-01	   9.9042429e-01	   9.9008248e-01	   9.9129315e-01	
   8.9000000e-01	   9.9019911e-01	   9.9038633e-01	   9.8987115e-01	   9.9117502e-01	
   9.0000000e-01	   9.9017146e-01	   9.9035202e-01	   9.8966399e-01	   9.9105612e-01	
   9.1000000e-01	   9.9014800e-01	   9.9032123e-01	   9.8946129e-01	   9.9093646e-01	
   9.2000000e-01	   9.9012855e-01	   9.9029377e-01	   9.8926330e-01	   9.9081611e-01	
   9.3000000e-01	   9.9011293e-01	   9.9026949e-01	   9.8907029e-01	   9.9069511e-01	
   9.4000000e-01	   9.9010095e-01	   9.9024820e-01	   9.8888250e-01	   9.9057355e-01	
   9.5000000e-01	   9.9009243e-01	   9.9022975e-01	   9.8870015e-01	   9.9045150e-01	
   9.6000000e-01	   9.9008716e-01	   9.9021395e-01	   9.8852347e-01	   9.9032906e-01	
   9.7000000e-01	   9.9008494e-01	   9.9020061e-01	   9.8835266e-01	   9.9020637e-01	
   9.8000000e-01	   9.9008556e-01	   9.9018957e-01	   9.8818792e-01	   9.9008354e-01	
   9.9000000e-01	   9.9008882e-01	   9.9018063e-01	   9.8802940e-01	   9.8996072e-01	
   1.0000000e+00	   9.9009450e-01	   9.9017361e-01	   9.8787729e-01	   9.8983807e-01	
   1.0100000e+00	   9.9010239e-01	   9.9016833e-01	   9.8773173e-01	   9.8971577e-01	
   1.0200000e+00	   9.9011228e-01	   9.9016462e-01	   9.8759284e-01	   9.8959400e-01	
   1.0300000e+00	   9.9012395e-01	   9.9016228e-01	   9.8746075e-01	   9.8947295e-01	
   1.0400000e+00	   9.9013718e-01	   9.9016116e-01	   9.8733554e-01	   9.8935284e-01	
   1.0500000e+00	   9.9015178e-01	   9.9016106e-01	   9.8721732e-01	   9.8923389e-01	
   1.0600000e+00	   9.9016753e-01	   9.9016184e-01	   9.8710615e-01	   9.8911632e-01	
   1.0700000e+00	   9.9018422e-01	   9.9016331e-01	   9.8700207e-01	   9.8900038e-01	
   1.0800000e+00	   9.9020166e-01	   9.9016532e-01	   9.8690512e-01	   9.8888631e-01	
   1.0900000e+00	   9.9021964e-01	   9.9016773e-01	   9.8681534e-01	   9.8877436e-01	
   1.1000000e+00	   9.9023798e-01	   9.9017037e-01	   9.8673272e-01	   9.8866479e-01	
   1.1100000e+00	   9.9025648e-01	   9.9017312e-01	   9.8665725e-01	   9.8855786e-01	
   1.1200000e+00	   9.9027498e-01	   9.9017583e-01	   9.8658891e-01	   9.8845383e-01	
   1.1300000e+00	   9.9029330e-01	   9.9017838e-01	   9.8652766e-01	   9.8835297e-01	
   1.1400000e+00	   9.9031127e-01	   9.9018066e-01	   9.8647346e-01	   9.8825554e-01	
   1.1500000e+00	   9.9032873e-01	   9.9018254e-01	   9.8642623e-01	   9.8816179e-01	
   1.1600000e+00	   9.9034554e-01	   9.9018394e-01	   9.8638590e-01	   9.8807198e-01	
   1.1700000e+00	   9.9036156e-01	   9.9018475e-01	   9.8635238e-01	   9.8798637e-01	
   1.1800000e+00	   9.9037665e-01	   9.9018490e-01	   9.8632557e-01	   9.8790519e-01	
   1.1900000e+00	   9.9039069e-01	   9.9018430e-01	   9.8630537e-01	   9.8782867e-01	
   1.2000000e+00	   9.9040356e-01	   9.9018289e-01	   9.8629164e-01	   9.8775704e-01	
   1.2100000e+00	   9.9041517e-01	   9.9018060e-01	   9.8628426e-01	   9.8769051e-01	
   1.2200000e+00	   9.9042541e-01	   9.9017740e-01	   9.8628310e-01	   9.8762927e-01	
   1.2300000e+00	   9.9043421e-01	   9.9017323e-01	   9.8628801e-01	   9.8757351e-01	
   1.2400000e+00	   9.9044148e-01	   9.9016807e-01	   9.8629884e-01	   9.8752339e-01	
   1.2500000e+00	   9.9044715e-01	   9.9016188e-01	   9.8631543e-01	   9.8747906e-01	
   1.2600000e+00	   9.9045118e-01	   9.9015466e-01	   9.8633762e-01	   9.8744066e-01	
   1.2700000e+00	   9.9045350e-01	   9.9014638e-01	   9.8636525e-01	   9.8740830e-01	
   1.2800000e+00	   9.9045408e-01	   9.9013706e-01	   9.8639814e-01	   9.8738206e-01	
   1.2900000e+00	   9.9045290e-01	   9.9012668e-01	   9.8643613e-01	   9.8736203e-01	
   1.3000000e+00	   9.9044991e-01	   9.9011527e-01	   9.8647904e-01	   9.8734825e-01	
   1.3100000e+00	   9.9044512e-01	   9.9010283e-01	   9.8652669e-01	   9.8734076e-01	
   1.3200000e+00	   9.9043850e-01	   9.9008940e-01	   9.8657892e-01	   9.8733958e-01	
   1.3300000e+00	   9.9043007e-01	   9.9007499e-01	   9.8663553e-01	   9.8734468e-01	
   1.3400000e+00	   9.9041983e-01	   9.9005963e-01	   9.8669637e-01	   9.8735603e-01	
   1.3500000e+00	   9.9040778e-01	   9.9004337e-01	   9.8676124e-01	   9.8737360e-01	
   1.3600000e+00	   9.9039395e-01	   9.9002624e-01	   9.8682998e-01	   9.8739730e-01	
   1.3700000e+00	   9.9037837e-01	   9.9000828e-01	   9.8690240e-01	   9.8742703e-01	
   1.3749999e+00	   9.9037015e-01	   9.8999910e-01	   9.8693952e-01	   9.8744340e-01	
   1.3749999e+00	   9.9037015e-01	   9.8999910e-01	   9.8693952e-01	   9.8744340e-01	
   1.3800000e+00	   9.9036149e-01	   9.8998972e-01	   9.8697751e-01	   9.8746109e-01	
   1.3900000e+00	   9.9034250e-01	   9.8997023e-01	   9.8705685e-01	   9.8750159e-01	
   1.4000000e+00	   9.9032185e-01	   9.8995006e-01	   9.8713935e-01	   9.8754699e-01	
   1.4100000e+00	   9.9029960e-01	   9.8992924e-01	   9.8722485e-01	   9.8759707e-01	
   1.4200000e+00	   9.9027579e-01	   9.8990784e-01	   9.8731318e-01	   9.8765165e-01	
   1.4300000e+00	   9.9025049e-01	   9.8988590e-01	   9.8740416e-01	   9.8771052e-01	
   1.4400000e+00	   9.9022374e-01	   9.8986347e-01	   9.8749761e-01	   9.8777349e-01	
   1.4500000e+00	   9.9019561e-01	   9.8984060e-01	   9.8759338e-01	   9.8784035e-01	
   1.4600000e+00	   9.9016617e-01	   9.8981735e-01	   9.8769127e-01	   9.8791092e-01	
   1.4700000e+00	   9.9013547e-01	   9.8979377e-01	   9.8779114e-01	   9.8798501e-01	
   1.4800000e+00	   9.9010360e-01	   9.8976991e-01	   9.8789280e-01	   9.8806242e-01	
   1.4900000e+00	   9.9007061e-01	   9.8974582e-01	   9.8799608e-01	   9.8814297e-01	
   1.5000000e+00	   9.9003660e-01	   9.8972155e-01	   9.8810084e-01	   9.8822646e-01	
   1.5100000e+00	   9.9000162e-01	   9.8969714e-01	   9.8820689e-01	   9.8831272e-01	
   1.5200000e+00	   9.8996578e-01	   9.8967266e-01	   9.8831408e-01	   9.8840155e-01	
   1.5300000e+00	   9.8992914e-01	   9.8964815e-01	   9.8842225e-01	   9.8849278e-01	
   1.5400000e+00	   9.8989179e-01	   9.8962366e-01	   9.8853124e-01	   9.8858621e-01	
   1.5500000e+00	   9.8985382e-01	   9.8959924e-01	   9.8864089e-01	   9.8868165e-01	
   1.5600000e+00	   9.8981531e-01	   9.8957493e-01	   9.8875106e-01	   9.8877894e-01	
   1.5697016e+00	   9.8977753e-01	   9.8955149e-01	   9.8885829e-01	   9.8887488e-01	
   1.5697016e+00	   9.8977753e-01	   9.8955149e-01	   9.8885829e-01	   9.8887488e-01	
   1.5700000e+00	   9.8977637e-01	   9.8955077e-01	   9.8886159e-01	   9.8887783e-01	
   1.5800000e+00	   9.8973706e-01	   9.8952684e-01	   9.8897234e-01	   9.8897819e-01	
   1.5900000e+00	   9.8969749e-01	   9.8950316e-01	   9.8908316e-01	   9.8907973e-01	
   1.6000000e+00	   9.8965776e-01	   9.8947980e-01	   9.8919390e-01	   9.8918221e-01	
   1.6100000e+00	   9.8961796e-01	   9.8945679e-01	   9.8930443e-01	   9.8928537e-01	
   1.6200000e+00	   9.8957818e-01	   9.8943420e-01	   9.8941460e-01	   9.8938897e-01	
   1.6300000e+00	   9.8953854e-01	   9.8941206e-01	   9.8952427e-01	   9.8949276e-01	
   1.6400000e+00	   9.8949912e-01	   9.8939043e-01	   9.8963331e-01	   9.8959647e-01	
   1.6500000e+00	   9.8946004e-01	   9.8936936e-01	   9.8974157e-01	   9.8969985e-01	
   1.6600000e+00	   9.8942139e-01	   9.8934891e-01	   9.8984893e-01	   9.8980266e-01	
   1.6700000e+00	   9.8938329e-01	   9.8932912e-01	   9.8995525e-01	   9.8990463e-01	
   1.6800000e+00	   9.8934583e-01	   9.8931005e-01	   9.9006040e-01	   9.9000552e-01	
   1.6900000e+00	   9.8930913e-01	   9.8929176e-01	   9.9016424e-01	   9.9010508e-01	
   1.7000000e+00	   9.8927329e-01	   9.8927430e-01	   9.9026665e-01	   9.9020307e-01	
   1.7100000e+00	   9.8923842e-01	   9.8925773e-01	   9.9036748e-01	   9.9029927e-01	
   1.7200000e+00	   9.8920464e-01	   9.8924211e-01	   9.9046662e-01	   9.9039343e-01	
   1.7300000e+00	   9.8917204e-01	   9.8922749e-01	   9.9056392e-01	   9.9048535e-01	
   1.7400000e+00	   9.8914075e-01	   9.8921393e-01	   9.9065927e-01	   9.9057481e-01	
   1.7500000e+00	   9.8911086e-01	   9.8920151e-01	   9.9075253e-01	   9.9066161e-01	
   1.7600000e+00	   9.8908249e-01	   9.8919026e-01	   9.9084358e-01	   9.9074555e-01	
   1.7700000e+00	   9.8905574e-01	   9.8918026e-01	   9.9093229e-01	   9.9082645e-01	
   1.7800000e+00	   9.8903072e-01	   9.8917156e-01	   9.9101854e-01	   9.9090415e-01	
   1.7900000e+00	   9.8900754e-01	   9.8916423e-01	   9.9110220e-01	   9.9097847e-01	
   1.8000000e+00	   9.8898629e-01	   9.8915832e-01	   9.9118315e-01	   9.9104928e-01	
   1.8100000e+00	   9.8896708e-01	   9.8915388e-01	   9.9126128e-01	   9.9111644e-01	
   1.8200000e+00	   9.8895000e-01	   9.8915099e-01	   9.9133647e-01	   9.9117982e-01	
   1.8300000e+00	   9.8893515e-01	   9.8914968e-01	   9.9140859e-01	   9.9123932e-01	
   1.8400000e+00	   9.8892261e-01	   9.8915002e-01	   9.9147756e-01	   9.9129485e-01	
   1.8500000e+00	   9.8891247e-01	   9.8915205e-01	   9.9154324e-01	   9.9134632e-01	
   1.8600000e+00	   9.8890481e-01	   9.8915583e-01	   9.9160555e-01	   9.9139367e-01	
   1.8700000e+00	   9.8889970e-01	   9.8916139e-01	   9.9166439e-01	   9.9143685e-01	
   1.8800000e+00	   9.8889721e-01	   9.8916878e-01	   9.9171965e-01	   9.9147582e-01	
   1.8900000e+00	   9.8889741e-01	   9.8917804e-01	   9.9177126e-01	   9.9151055e-01	
   1.9000000e+00	   9.8890035e-01	   9.8918919e-01	   9.9181912e-01	   9.9154104e-01	
   1.9100000e+00	   9.8890608e-01	   9.8920227e-01	   9.9186316e-01	   9.9156730e-01	
   1.9200000e+00	   9.8891464e-01	   9.8921730e-01	   9.9190332e-01	   9.9158935e-01	
   1.9300000e+00	   9.8892606e-01	   9.8923431e-01	   9.9193952e-01	   9.9160723e-01	
   1.9400000e+00	   9.8894037e-01	   9.8925329e-01	   9.9197171e-01	   9.9162097e-01	
   1.9500000e+00	   9.8895759e-01	   9.8927427e-01	   9.9199984e-01	   9.9163065e-01	
   1.9600000e+00	   9.8897771e-01	   9.8929724e-01	   9.9202387e-01	   9.9163634e-01	
   1.9700000e+00	   9.8900075e-01	   9.8932219e-01	   9.9204377e-01	   9.9163813e-01	
   1.9800000e+00	   9.8902668e-01	   9.8934913e-01	   9.9205951e-01	   9.9163612e-01	
   1.9900000e+00	   9.8905548e-01	   9.8937802e-01	   9.9207108e-01	   9.9163041e-01	
   2.0000000e+00	   9.8908713e-01	   9.8940885e-01	   9.9207848e-01	   9.9162113e-01	
   2.0100000e+00	   9.8912159e-01	   9.8944158e-01	   9.9208171e-01	   9.9160842e-01	
   2.0200000e+00	   9.8915880e-01	   9.8947618e-01	   9.9208078e-01	   9.9159241e-01	
   2.0300000e+00	   9.8919870e-01	   9.8951261e-01	   9.9207573e-01	   9.9157325e-01	
   2.0400000e+00	   9.8924123e-01	   9.8955080e-01	   9.9206657e-01	   9.9155109e-01	
   2.0500000e+00	   9.8928631e-01	   9.8959072e-01	   9.9205336e-01	   9.9152611e-01	
   2.0600000e+00	   9.8933384e-01	   9.8963229e-01	   9.9203616e-01	   9.9149847e-01	
   2.0700000e+00	   9.8938373e-01	   9.8967544e-01	   9.9201502e-01	   9.9146834e-01	
   2.0800000e+00	   9.8943588e-01	   9.8972010e-01	   9.9199003e-01	   9.9143591e-01	
   2.0900000e+00	   9.8949017e-01	   9.8976619e-01	   9.9196126e-01	   9.9140135e-01	
   2.1000000e+00	   9.8954648e-01	   9.8981361e-01	   9.9192881e-01	   9.9136485e-01	
   2.1000000e+00	   9.8954648e-01	   9.8981361e-01	   9.9192881e-01	   9.9136485e-01	
   2.1000000e+00	   9.8954648e-01	   9.8981361e-01	   9.9192881e-01	   9.9136485e-01	
   2.1066396e+00	   9.8958846e-01	   9.8984941e-01	   9.9190569e-01	   9.9134374e-01	
   2.1066396e+00	   9.8958846e-01	   9.8984941e-01	   9.9190569e-01	   9.9134374e-01	
   2.1071781e+00	   9.8959188e-01	   9.8985234e-01	   9.9190380e-01	   9.9134205e-01	
   2.1071781e+00	   9.8959188e-01	   9.8985234e-01	   9.9190380e-01	   9.9134205e-01	
   2.1094460e+00	   9.8960642e-01	   9.8986482e-01	   9.9189567e-01	   9.9133531e-01	
   2.1194460e+00	   9.8967360e-01	   9.8992244e-01	   9.9185647e-01	   9.9131471e-01	
   2.1283025e+00	   9.8973537e-01	   9.8997538e-01	   9.9181925e-01	   9.9130447e-01	
   2.1283025e+00	   9.8973537e-01	   9.8997538e-01	   9.9181925e-01	   9.9130447e-01	
   2.1294460e+00	   9.8974338e-01	   9.8998225e-01	   9.9181440e-01	   9.9130320e-01	
   2.1394460e+00	   9.8981617e-01	   9.9004461e-01	   9.9176911e-01	   9.9129503e-01	
   2.1494460e+00	   9.8989150e-01	   9.9010914e-01	   9.9172118e-01	   9.9128960e-01	
   2.1594460e+00	   9.8996921e-01	   9.9017573e-01	   9.9167087e-01	   9.9128662e-01	
   2.1694460e+00	   9.9004914e-01	   9.9024423e-01	   9.9161847e-01	   9.9128581e-01	
   2.1794460e+00	   9.9013112e-01	   9.9031453e-01	   9.9156429e-01	   9.9128689e-01	
   2.1894460e+00	   9.9021500e-01	   9.9038649e-01	   9.9150861e-01	   9.9128962e-01	
   2.1994460e+00	   9.9030062e-01	   9.9046001e-01	   9.9145173e-01	   9.9129374e-01	
   2.2094460e+00	   9.9038782e-01	   9.9053495e-01	   9.9139398e-01	   9.9129902e-01	
   2.2194460e+00	   9.9047645e-01	   9.9061120e-01	   9.9133565e-01	   9.9130523e-01	
   2.2294460e+00	   9.9056635e-01	   9.9068863e-01	   9.9127705e-01	   9.9131215e-01	
   2.2394460e+00	   9.9065738e-01	   9.9076711e-01	   9.9121848e-01	   9.9131960e-01	
   2.2494460e+00	   9.9074938e-01	   9.9084654e-01	   9.9116025e-01	   9.9132739e-01	
   2.2594460e+00	   9.9084220e-01	   9.9092679e-01	   9.9110266e-01	   9.9133534e-01	
   2.2694460e+00	   9.9093571e-01	   9.9100775e-01	   9.9104599e-01	   9.9134331e-01	
   2.2794460e+00	   9.9102976e-01	   9.9108929e-01	   9.9099053e-01	   9.9135115e-01	
   2.2894460e+00	   9.9112421e-01	   9.9117131e-01	   9.9093656e-01	   9.9135874e-01	
   2.2994460e+00	   9.9121892e-01	   9.9125368e-01	   9.9088434e-01	   9.9136595e-01	
   2.3094460e+00	   9.9131376e-01	   9.9133629e-01	   9.9083413e-01	   9.9137271e-01	
   2.3194460e+00	   9.9140861e-01	   9.9141904e-01	   9.9078618e-01	   9.9137893e-01	
   2.3294460e+00	   9.9150332e-01	   9.9150180e-01	   9.9074072e-01	   9.9138454e-01	
   2.3394460e+00	   9.9159778e-01	   9.9158448e-01	   9.9069797e-01	   9.9138949e-01	
   2.3494460e+00	   9.9169186e-01	   9.9166697e-01	   9.9065814e-01	   9.9139375e-01	
   2.3594460e+00	   9.9178545e-01	   9.9174915e-01	   9.9062142e-01	   9.9139730e-01	
   2.3694460e+00	   9.9187843e-01	   9.9183094e-01	   9.9058800e-01	   9.9140013e-01	
   2.3794460e+00	   9.9197069e-01	   9.9191223e-01	   9.9055803e-01	   9.9140226e-01	
   2.3894460e+00	   9.9206213e-01	   9.9199292e-01	   9.9053167e-01	   9.9140371e-01	
   2.3994460e+00	   9.9215265e-01	   9.9207292e-01	   9.9050904e-01	   9.9140451e-01	
   2.4094460e+00	   9.9224214e-01	   9.9215215e-01	   9.9049026e-01	   9.9140472e-01	
   2.4194460e+00	   9.9233051e-01	   9.9223051e-01	   9.9047545e-01	   9.9140441e-01	
   2.4294460e+00	   9.9241768e-01	   9.9230792e-01	   9.9046466e-01	   9.9140365e-01	
   2.4394460e+00	   9.9250356e-01	   9.9238430e-01	   9.9045799e-01	   9.9140253e-01	
   2.4494460e+00	   9.9258807e-01	   9.9245958e-01	   9.9045548e-01	   9.9140116e-01	
   2.4594460e+00	   9.9267113e-01	   9.9253368e-01	   9.9045716e-01	   9.9139964e-01	
   2.4694460e+00	   9.9275268e-01	   9.9260654e-01	   9.9046306e-01	   9.9139811e-01	
   2.4794460e+00	   9.9283265e-01	   9.9267810e-01	   9.9047318e-01	   9.9139668e-01	
   2.4894460e+00	   9.9291097e-01	   9.9274829e-01	   9.9048752e-01	   9.9139550e-01	
   2.4994460e+00	   9.9298760e-01	   9.9281706e-01	   9.9050605e-01	   9.9139471e-01	
   2.5094460e+00	   9.9306248e-01	   9.9288436e-01	   9.9052874e-01	   9.9139446e-01	
   2.5194460e+00	   9.9313556e-01	   9.9295015e-01	   9.9055554e-01	   9.9139492e-01	
   2.5294460e+00	   9.9320681e-01	   9.9301439e-01	   9.9058638e-01	   9.9139623e-01	
   2.5394460e+00	   9.9327619e-01	   9.9307703e-01	   9.9062120e-01	   9.9139857e-01	
   2.5494460e+00	   9.9334366e-01	   9.9313806e-01	   9.9065991e-01	   9.9140209e-01	
   2.5594460e+00	   9.9340919e-01	   9.9319744e-01	   9.9070242e-01	   9.9140696e-01	
   2.5694460e+00	   9.9347277e-01	   9.9325515e-01	   9.9074862e-01	   9.9141334e-01	
